file_path,emotion,transcript,label,prosody_text
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_rat_fear.wav,fear,rat,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_reach_fear.wav,fear,reach,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_read_fear.wav,fear,read,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_red_fear.wav,fear,red,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_ring_fear.wav,fear,ring,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_ripe_fear.wav,fear,ripe,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, slow speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_road_fear.wav,fear,road,2,"The speaker has quiet and soft voice, high pitched tone, moderate pitch variation, slow speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_room_fear.wav,fear,room,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_rose_fear.wav,fear,rose,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_rot_fear.wav,fear,rot,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_rough_fear.wav,fear,rough,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_rush_fear.wav,fear,rush,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_said_fear.wav,fear,said,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_sail_fear.wav,fear,sail,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_search_fear.wav,fear,search,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_seize_fear.wav,fear,seize,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_sell_fear.wav,fear,sell,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_shack_fear.wav,fear,shack,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_shall_fear.wav,fear,shall,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_shawl_fear.wav,fear,shawl,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_sheep_fear.wav,fear,sheep,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_shirt_fear.wav,fear,shirt,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_should_fear.wav,fear,should,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_shout_fear.wav,fear,shout,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_size_fear.wav,fear,size,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_soap_fear.wav,fear,soap,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_soup_fear.wav,fear,soup,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_sour_fear.wav,fear,sour,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_south_fear.wav,fear,south,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_sub_fear.wav,fear,sub,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_such_fear.wav,fear,such,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_sure_fear.wav,fear,sure,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_take_fear.wav,fear,take,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_talk_fear.wav,fear,talk,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_tape_fear.wav,fear,tape,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_team_fear.wav,fear,team,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_tell_fear.wav,fear,tell,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_thin_fear.wav,fear,thin,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_third_fear.wav,fear,third,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_thought_fear.wav,fear,thought,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_thumb_fear.wav,fear,thumb,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_time_fear.wav,fear,time,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_tip_fear.wav,fear,tip,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_tire_fear.wav,fear,tire,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_ton_fear.wav,fear,ton,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_tool_fear.wav,fear,tool,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_tough_fear.wav,fear,tough,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_turn_fear.wav,fear,turn,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_vine_fear.wav,fear,vine,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_voice_fear.wav,fear,voice,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_void_fear.wav,fear,void,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_vote_fear.wav,fear,vote,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_wag_fear.wav,fear,wag,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_walk_fear.wav,fear,walk,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_wash_fear.wav,fear,wash,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_week_fear.wav,fear,week,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_wheat_fear.wav,fear,wheat,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, slow speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_when_fear.wav,fear,when,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/OAF_Fear/OAF_which_fear.wav,fear,which,2,"The speaker has quiet and soft voice, high pitched tone, wide pitch variation, normal speaking rate, dark warm timbre, clear tonal quality."
